Entity,Code,Year,Transport (tonnes),Forestry (tonnes),Energy (tonnes),Other sources (tonnes),"Agriculture, Land Use & Forestry (tonnes)",Waste (tonnes),Residential & commercial (tonnes),Industry (tonnes),Agriculture (tonnes)
Asia,,2002,1288099512,-338986821.3,6403280130.2,42600000,1041908000,21825321,1162780000,898128743.7,0
Asia,,2003,1328929601,-336189149.8,7028097712.5,42600000,832393000,22475573.1,1197632300,982020072.5,0
Asia,,2004,1407623895,-333379148.9,7889835815.6,42600000,967609000,23031895.9,1248795100,1062903285.9,0
Asia,,2005,1445814199,-330556895.9,8491708506.799999,42600000,869577000,23588951,1286266900,1145325484.2,0
Asia,,2006,1503208480,-282919184.59999996,9194784187.9,42600000,1093259000,23930912,1310090800,1254919203.6,0
Asia,,2007,1579422680,-278087643.8,9799524401.5,42600000,761529000,24381203,1345334400,1351779403.8,0
Asia,,2008,1454321950,-273150369.2,10588656235.2,42600000,752887000,24731285,1400033200,1389784887,0
Asia,,2009,1505391150,-268099910.9,10961619238.6,42600000,974949000,25179194,1401360500,1534762924.5,0
Asia,,2010,1588758351,-262927514.2,11581811209.4,42600000,742499000,25526163,1451761200,1681933453.1000001,0
Australia,AUS,1990,62401904,-6839515.4,187137330.7,189000,-2929000,11174.6,13683708.5,10547465.5,0
Australia,AUS,1991,60951965.6,-6839515.4,190304184.2,189000,-2929000,11409.800000000001,13775855,10228306.3,0
Australia,AUS,1992,62456678.4,-6839515.4,192568945.5,189000,-2929000,11644.9,14208139.2,10007419.9,0
Australia,AUS,1993,63581816.2,-6839515.4,194829886.5,189000,-2929000,11880,14748211,10361888.3,0
Australia,AUS,1994,65236705.800000004,-6839515.4,195284628.9,189000,-2929000,12115.199999999999,14604834.1,11297977.3,0
Australia,AUS,1995,67949189,-6839515.4,199885240.1,189000,-2929000,12350.4,15391423.5,10962280,0
Australia,AUS,1996,70450196.4,-6839515.4,212377363.7,189000,-3061000,12585.5,15816453.799999999,11094944.2,0
Australia,AUS,1997,71829566.30000001,-6839515.4,227447498.6,189000,-3225000,12820.7,16086999.700000001,11247225.5,0
Australia,AUS,1998,71848715.80000001,-6839515.4,246186730.9,189000,-3043000,13055.8,16445498.6,11718923.3,0
Australia,AUS,1999,73265576.6,-6839515.4,251253347.10000002,189000,-3303000,13291,16449238.9,11796389.4,0
Australia,AUS,2000,75533000,-6839515.4,250850000,189000,-2959000,13500,16200000,12308640,0
Australia,AUS,2001,74899000,-34992529.300000004,252510000,189000,45048000,13800,16500000,12564640,0
Australia,AUS,2002,76618000,-35029481.4,260799000,189000,43986000,14000,18000000,12598640,0
Australia,AUS,2003,78684000,-35066571.6,260976000,189000,47091000,14200,19100000,14863040,0
Australia,AUS,2004,78504000,-35103800.8,279351000,189000,43624000,14500,19800000,15007040,0
Australia,AUS,2005,79987000,-35141169.800000004,296047000,189000,43689000,14700,21100000,14987040,0
Australia,AUS,2006,77760000,-218729632.3,301470000,189000,1546000,14900,20800000,15926240,0
Australia,AUS,2007,79070000,-220260113.3,302830000,189000,557000,15200,20300000,16029740,0
Australia,AUS,2008,81790000,-221812140.7,314982000,189000,-427000,15400,20700000,16028140,0
Australia,AUS,2009,80280000,-223386172.5,314686000,189000,279000,15600,20800000,14891540,0
Australia,AUS,2010,80280000,-224982680.2,311062000,189000,-456000,15900,21100000,17694940,0
Australia & New Zealand,,1990,71114540.7,-32587409,196702824.5,189000,-24564000,11174.6,16081040.9,12335059.6,0
Australia & New Zealand,,1991,69664775.2,-32587885.5,199673870.9,189000,-24564000,11409.800000000001,16405640.200000001,12207050.6,0
Australia & New Zealand,,1992,71594910.1,-32588357.2,203507167.7,189000,-24564000,11644.9,16843963.9,12098757.100000001,0
Australia & New Zealand,,1993,73044746.7,-32588824.3,204867615.2,189000,-24564000,11880,17293822.400000002,12623023.3,0
Australia & New Zealand,,1994,75401780.7,-32589286.8,204731309.4,189000,-24564000,12115.199999999999,17375548.8,13326878.3,0
Australia & New Zealand,,1995,78797067,-32589744.8,208762165.10000002,189000,-24564000,12350.4,18175217.3,13739520.9,0
Australia & New Zealand,,1996,81492561.10000001,-32590198.3,222445784,189000,-24696000,12585.5,18376094.2,14066139.2,0
Australia & New Zealand,,1997,83187565.4,-32590647.5,240316876.2,189000,-24860000,12820.7,18605473.2,13877079.5,0
Australia & New Zealand,,1998,83423010.2,-32591092.3,259208862,189000,-24678000,13055.8,18943633.5,14368056.5,0
Australia & New Zealand,,1999,85173403.5,-32591532.8,265293283.60000002,189000,-24939000,13291,19050146.2,14483825.5,0
Australia & New Zealand,,2000,88029000,-32591969.2,265501200,189000,-24595000,13500,18970000,16354910,0
Australia & New Zealand,,2001,87432000,-53636480.5,269181600,189000,30378000,13800,19390000,16290040,0
Australia & New Zealand,,2002,90331000,-53676343,276712600,189000,29317000,14000,20880000,15885930,0
Australia & New Zealand,,2003,92689000,-53716338.6,279559860,189000,32422000,14200,21920000,17588410,0
Australia & New Zealand,,2004,92810000,-53756468.2,297061300,189000,28955000,14500,22700000,17783730,0
Australia & New Zealand,,2005,94364000,-53796732.5,315669100,189000,29019000,14700,23710000,17807400,0
Australia & New Zealand,,2006,92386000,-240875942.9,321849500,189000,-14585000,14900,23180000,18656840,0
Australia & New Zealand,,2007,93806000,-242420351,321575000,189000,-15578000,15200,22510000,18879070,0
Australia & New Zealand,,2008,96130000,-243986323,333297540,189000,-16561000,15400,22980000,18881870,0
Australia & New Zealand,,2009,94423000,-245574317.1,329754350,189000,-15858000,15600,23020000,17676440,0
Australia & New Zealand,,2010,94590000,-247184804.70000002,325215000,189000,-16593000,15900,23330000,20746010,0
Austria,AUT,1990,12914701,-13971227.5,30635584.4,0,-11858000,7721,13412068.799999999,5640696.9,0
Austria,AUT,1991,14204533.299999999,-13986740.799999999,31810245.5,0,-11858000,7543.9,14782240.299999999,5549152.3,0
Austria,AUT,1992,14171212.9,-14002203.299999999,27931204.2,0,-11858000,7366.7,13903407.5,5417731.5,0
Austria,AUT,1993,14217211.799999999,-14017615.2,28154454.900000002,0,-11858000,7189.6,13713208.7,5388094.4,0
Austria,AUT,1994,14234203.100000001,-14032976.7,29616811.2,0,-11858000,7012.5,12675060.600000001,5448237.600000001,0
Austria,AUT,1995,14382227.3,-14048288.1,31410334.7,0,-11858000,6835.3,13819052.4,5155222.300000001,0
Austria,AUT,1996,15667228.6,-14063549.6,32797649.9,0,-11858000,6658.2,15290869.8,5338517,0
Austria,AUT,1997,14801949.3,-14078761.5,34753799.2,0,-11858000,6481,13529806.200000001,5417327,0
Austria,AUT,1998,16663050.1,-14093924,34470736.2,0,-11858000,6303.9,13606865.2,5260078.3,0
Austria,AUT,1999,15974479,-14109037.399999999,32543543.900000002,0,-11858000,6126.8,14175962.600000001,5266052.1,0
Austria,AUT,2000,17003600,-14124101.8,31853500,0,-11858000,5950,12600000,5370440,0
Austria,AUT,2001,18034600,-7966162.9,32775300.000000004,0,-7092000,5770,14300000,5361940,0
Austria,AUT,2002,19554600,-7969171.5,33578300,0,-7092000,5600,13400000,5413540,0
Austria,AUT,2003,21278500,-7972176,35904000,0,-7091000,5420,14600000,5423640,0
Austria,AUT,2004,24623500,-7975176.4,37174000,0,-7091000,5240,14000000,5493940,0
Austria,AUT,2005,25042000,-7978172.7,38473000,0,-7092000,5060,13600000,5507240,0
Austria,AUT,2006,23934400,-4687925.199999999,38629000,0,-4158000,4890,12000000,5975740,0
Austria,AUT,2007,24111400,-4688704.300000001,37438000,0,-4158000,4710,10200000,6207240,0
Austria,AUT,2008,23943400,-4689482.699999999,37878000,0,-4158000,4530,11100000,6268240,0
Austria,AUT,2009,23082100,-4690260.3,33056000,0,-4158000,4360,10300000,5924340,0
Austria,AUT,2010,23974900,-4691037.3,36671000,0,-4158000,4180,11500000,6591440,0
Azerbaijan,AZE,1992,3504111.6,-1150247.9000000001,27217193.3,0,-1150000,0,11433977.4,969515.3,0
Azerbaijan,AZE,1993,3572873.9,-1150247.9000000001,28948802.3,0,-1150000,0,7139670.8,662267,0
Azerbaijan,AZE,1994,4113308,-1150247.9000000001,23470668.6,0,-1150000,0,8753025.799999999,541945.7,0
Azerbaijan,AZE,1995,3087185.1,-1150247.9000000001,20898004.2,0,-1150000,0,7074539.8,343517.80000000005,0
Azerbaijan,AZE,1996,2419189,-1150247.9000000001,19271562.5,0,-1150000,0,6117924.9,362352.5,0
Azerbaijan,AZE,1997,1865174.8,-1150247.9000000001,17986989.4,0,-1150000,0,6532051.4,391700.5,0
Azerbaijan,AZE,1998,1660861.5,-1150247.9000000001,19420633.099999998,0,-1150000,0,6967978.100000001,353277.8,0
Azerbaijan,AZE,1999,1389630.2,-1150247.9000000001,20378262.4,0,-1150000,0,6135115.2,356527.5,0
Azerbaijan,AZE,2000,2090500,-1150247.9000000001,21097000,0,-1150000,0,6620000,396100,0
Azerbaijan,AZE,2001,2249900,-947209.2,18878000,0,-947000,0,6440000,512840.00000000006,0
Azerbaijan,AZE,2002,2410000,-947209.2,17693000,0,-947000,0,6160000,673480,0
Azerbaijan,AZE,2003,2660000,-947209.2,19901000,0,-947000,0,6640000,801820,0
Azerbaijan,AZE,2004,3250000,-947209.2,19282000,0,-947000,0,6690000,1012750,0
Azerbaijan,AZE,2005,5021700,-947209.2,19106000,0,-947000,0,7090000,1099790,0
Azerbaijan,AZE,2006,4542290,-7464926.6,20055000,0,-7465000,0,6070000,1088530,0
Azerbaijan,AZE,2007,3401090,-7464926.6,16936000,0,-7465000,0,5760000,1129570,0
Azerbaijan,AZE,2008,4913700,-7464926.6,20593000,0,-7465000,0,7090000,1153310,0
Azerbaijan,AZE,2009,4366000,-7464926.6,16704000,0,-7465000,0,6380000,1143050,0
Azerbaijan,AZE,2010,4922300,-7464926.6,15859000,0,-7465000,0,6580000,1221590,0
Bahamas,BHS,1990,430054.19999999995,-1451759.2,1193562.7999999998,0,-1452000,0,1326937.1,321901.1,0
Bahamas,BHS,1991,411793.3,-1451759.2,1211399,0,-1452000,0,1194048.4,327784.2,0
Bahamas,BHS,1992,368149.3,-1451759.2,1086454.6,0,-1452000,0,964993.9,333905.7,0
Bahamas,BHS,1993,355814.7,-1451759.2,1045643.9,0,-1452000,0,893509,340152.4,0
Bahamas,BHS,1994,396260.60000000003,-1451759.2,1125690.5999999999,0,-1452000,0,982336.4,346356.60000000003,0
Bahamas,BHS,1995,457133.5,-1451759.2,1280146.4000000001,0,-1452000,0,1094056.9000000001,352396.3,0
Bahamas,BHS,1996,509460.30000000005,-1451759.2,1400219,0,-1452000,0,1228405.5,358234,0
Bahamas,BHS,1997,504743.5,-1451759.2,1391933.2,0,-1452000,0,914438.2000000001,363908,0
Bahamas,BHS,1998,910330.7,-1451759.2,1411075.5999999999,0,-1452000,0,709014.7,369453.89999999997,0
Bahamas,BHS,1999,910945.2,-1451759.2,1336002.3,0,-1452000,0,707304.8,374941.19999999995,0
Bahamas,BHS,2000,919800,-1451759.2,1258000.0999999999,0,-1452000,0,368000,380595.19999999995,0
Bahamas,BHS,2001,877730,-966894.7,1247000.0999999999,0,-967000,0,366000,385645.30000000005,0
Bahamas,BHS,2002,894900,-966894.7,1332000.0999999999,0,-967000,0,368000,391695.4,0
Bahamas,BHS,2003,983580,-966894.7,1507000.2,0,-967000,0,388000,396755.4,0
Bahamas,BHS,2004,1090240,-966894.7,1536000.2,0,-967000,0,424000,401805.5,0
Bahamas,BHS,2005,1109950,-966894.7,1549000.2,0,-967000,0,393000,407845.6,0
Bahamas,BHS,2006,1179240,4910265.4,1652000.2,0,4910000,0,418000,412895.6,0
Bahamas,BHS,2007,1253310,4910265.4,1736000.2,0,4910000,0,405000,418175.7,0
Bahamas,BHS,2008,1321910,4910265.4,1802000.2,0,4910000,0,416000,424225.8,0
Bahamas,BHS,2009,1398890,4910265.4,1887000.2999999998,0,4910000,0,423000,429355.9,0
Bahamas,BHS,2010,1466870,4910265.4,1971000.2999999998,0,4910000,0,431000,434476,0
Bahrain,BHR,1990,1000267.3999999999,-3309.2000000000003,10534251.399999999,0,-3000,0,126935.3,976011.8,0
Bahrain,BHR,1991,1011466,-3309.2000000000003,10250833.4,0,-3000,0,138234.5,924691.9,0
Bahrain,BHR,1992,1128021.7,-3309.2000000000003,10521563.200000001,0,-3000,0,146893.69999999998,1074307.1,0
Bahrain,BHR,1993,1168236.7999999998,-3309.2000000000003,10124867.5,0,-3000,0,146893.69999999998,1380653.2,0
Bahrain,BHR,1994,1188144.4,-3309.2000000000003,10183886.1,0,-3000,0,155552,1336611.5,0
Bahrain,BHR,1995,1239468.1,-3309.2000000000003,10191129.4,0,-3000,0,155184.1,1401714.3,0
Bahrain,BHR,1996,1262475.3,-3309.2000000000003,10753433.6,0,-3000,0,173237.4,1341513.8,0
Bahrain,BHR,1997,1324407.7,-3309.2000000000003,11226345.600000001,0,-3000,0,245085.4,1556464.6,0
Bahrain,BHR,1998,1395239,-3309.2000000000003,12038823.399999999,0,-3000,0,314292.6,1465295.9000000001,0
Bahrain,BHR,1999,1450762.2,-3309.2000000000003,12165393.299999999,0,-3000,0,168755.30000000002,1572907.3,0
Bahrain,BHR,2000,1540000,-3309.2000000000003,12394800,0,-3000,0,177000,1426495,0
Bahrain,BHR,2001,1600000,-3472.2,12934200,0,-3000,0,186000,1560455.3,0
Bahrain,BHR,2002,1790000,-3472.2,13614500,0,-3000,0,191000,1512785.5,0
Bahrain,BHR,2003,1950000,-3472.2,14025000,0,-3000,0,208000,1418005.7,0
Bahrain,BHR,2004,2130000,-3472.2,14465000,0,-3000,0,222000,1634526,0
Bahrain,BHR,2005,2500000,-3472.2,15414800,0,-3000,0,234000,2100656.1999999997,0
Bahrain,BHR,2006,2580000,-4289,16684400.000000002,0,-4000,0,188000,2309776.4000000004,0
Bahrain,BHR,2007,2810000,-4289,17844600,0,-4000,0,193000,2263896.6999999997,0
Bahrain,BHR,2008,2430000,-4289,20684500,0,-4000,0,212000,2258026.9,0
Bahrain,BHR,2009,2640000,-4289,20934400,0,-4000,0,230000,2326157.2,0
Bahrain,BHR,2010,2870000,-4289,21474200,0,-4000,0,252000,2416277.4,0
Bangladesh,BGD,1990,1669928.4,-328006.7,6750506.7,0,32238000,0,2994243.3000000003,822103,0
Bangladesh,BGD,1991,1832574.4,-326716.2,6099069.3,0,32238000,0,2806482.5,531765.1,0
Bangladesh,BGD,1992,2112121.5,-325421.2,6610219.4,0,32238000,0,2902852.9,845169.5,0
Bangladesh,BGD,1993,2170149,-324121.69999999995,7088402.2,0,32238000,0,3028723.5,826126.6000000001,0
Bangladesh,BGD,1994,2213484.5999999996,-322817.7,7752984.9,0,32238000,0,3217514.3,1098923.9,0
Bangladesh,BGD,1995,2671662.6999999997,-321509,10031110.4,0,32238000,0,3715946.5,1495711.8,0
Bangladesh,BGD,1996,2942994.7,-320195.80000000005,9667444.299999999,0,32233000,0,3992397.7,1600625.4,0
Bangladesh,BGD,1997,3328184.4,-318878,10784755.7,0,32198000,0,4552130.199999999,1534566.9000000001,0
Bangladesh,BGD,1998,3401149.8000000003,-317555.5,10651764.1,0,32285000,0,4838531.5,1585994.9,0
Bangladesh,BGD,1999,3102639.3,-316228.3,11636790.7,0,32307000,0,4847231.5,2147838.4,0
Bangladesh,BGD,2000,3040000,-314896.5,13021245,0,32190000,0,4900000,2776400,0
Bangladesh,BGD,2001,3797000,-815558.6,15281240,0,31250000,0,5740000,3419400,0
Bangladesh,BGD,2002,3274000,-817005.6,16379222,0,31250000,0,6220000,3511300,0
Bangladesh,BGD,2003,3295000,-818457.8,17076257,0,31251000,0,6770000,3538330,0
Bangladesh,BGD,2004,3296000,-819915.1000000001,18257232,0,31373000,0,7070000,3454100,0
Bangladesh,BGD,2005,3817000,-821377.6,17669247,0,31253000,0,7650000,4021700,0
Bangladesh,BGD,2006,4117000,-12224833,20118242,0,20897000,0,6800000,3843000,0
Bangladesh,BGD,2007,4423000,-12287348.4,23065247,0,20958000,0,7450000,3854200,0
Bangladesh,BGD,2008,4706000,-12350088,25610247,0,21004000,0,8250000,3771600,0
Bangladesh,BGD,2009,5328000,-12413053.1,27522247,0,20736000,0,8660000,3724900,0
Bangladesh,BGD,2010,5982000,-12476244.8,27803247,0,20841000,0,9450000,3888030,0
Barbados,BRB,1990,124374,-17759.399999999998,469300.8,0,-18000,0,286042.6,119706.90000000001,0
Barbados,BRB,1991,132173.4,-17759.399999999998,548341.4,0,-18000,0,275446.7,88867.5,0
Barbados,BRB,1992,140397.2,-17759.399999999998,582843.4,0,-18000,0,258875.5,56629.399999999994,0
Barbados,BRB,1993,128150.4,-17759.399999999998,523106.30000000005,0,-18000,0,233611.3,53490.8,0
Barbados,BRB,1994,126729.9,-17759.399999999998,489834.2,0,-18000,0,227303,58468.9,0
Barbados,BRB,1995,130027.2,-17759.399999999998,493560.2,0,-18000,0,225554.2,58333.399999999994,0
Barbados,BRB,1996,126325.2,-17759.399999999998,456533.5,0,-18000,0,237067.90000000002,71170.90000000001,0
Barbados,BRB,1997,145288.90000000002,-17759.399999999998,509187.1,0,-18000,0,191234,98526.5,0
Barbados,BRB,1998,245106.2,-17759.399999999998,500796.2,0,-18000,0,146654.9,133524.6,0
Barbados,BRB,1999,282938.10000000003,-17759.399999999998,537160.6000000001,0,-18000,0,172746,130357.3,0
Barbados,BRB,2000,310070,-17759.399999999998,551100.1,0,-18000,0,125000,135416.8,0
Barbados,BRB,2001,289000,-11828,544500.1,0,-12000,0,94100,127536.90000000001,0
Barbados,BRB,2002,294300,-11828,568800.1000000001,0,-12000,0,93400,145536.9,0
Barbados,BRB,2003,285180,-11828,549800.1000000001,0,-12000,0,94300,155646.9,0
Barbados,BRB,2004,321100,-11828,549100.1,0,-12000,0,98800,153656.9,0
Barbados,BRB,2005,323282,-11828,556500.1,0,-12000,0,111000,159766.9,0
Barbados,BRB,2006,325740,58596.7,554900.1,0,60000,0,113000,158866.9,0
Barbados,BRB,2007,334360,58634,560200.1,0,60000,0,161000,141887,0
Barbados,BRB,2008,344050,58671.4,558600.1,0,60000,0,165000,140987,0
Barbados,BRB,2009,350630,58708.799999999996,559700.1,0,60000,0,184000,138997,0
Barbados,BRB,2010,357220,58746.200000000004,559700.1,0,60000,0,202000,147097,0
Belarus,BLR,1992,13560448,-35200000,58779544.6,0,-10075000,0,16772591.3,3916091.1,0
Belarus,BLR,1993,10709648.5,-35200000,50878402.699999996,0,-10075000,0,13946940.9,3044653.8,0
Belarus,BLR,1994,7905628.7,-35200000,46019684.699999996,0,-10075000,0,10835788.6,2653008,0
Belarus,BLR,1995,5822907.199999999,-35200000,39726581.3,0,-10075000,0,10788937.5,2562632.7,0
Belarus,BLR,1996,5703057.1,-35200000,39811872.9,0,-10099000,0,11402596.9,2598738.1,0
Belarus,BLR,1997,5999045.9,-35200000,41720175.6,0,-10142000,0,9730772.1,3246314.1,0
Belarus,BLR,1998,6058552.300000001,-35200000,39954195.3,0,-10123000,0,9593155.8,3132259.1,0
Belarus,BLR,1999,5654801.6,-35200000,38998074.9,0,-10006000,0,8731125.700000001,3173997.9,0
Belarus,BLR,2000,5384100,-35200000,38241080,0,-10064000,0,9450000,3006590,0
Belarus,BLR,2001,4966100,-43120000,37799080,0,-18299000,0,9050000,3014570,0
Belarus,BLR,2002,6424240,-43120000,37827980,0,-15114000,0,8910000,3242270,0
Belarus,BLR,2003,5452400,-43120000,38493790,0,-18195000,0,8970000,3265070,0
Belarus,BLR,2004,5552400,-43120000,40856830,0,-18297000,0,9200000,3473224,0
Belarus,BLR,2005,8522400,-43120000,40436560,0,-18256000,0,9900000,3615400,0
Belarus,BLR,2006,10082400,-51647286.2,41306540,0,-26479000,0,10800000,4041490,0
Belarus,BLR,2007,12202400,-51649507.2,39736330,0,-26705000,0,10600000,4336710,0
Belarus,BLR,2008,14662400,-51651718,40886290,0,-26684000,0,11400000,4500210,0
Belarus,BLR,2009,17492520,-51653918.5,38916200,0,-26628000,0,10700000,4227410,0
Belarus,BLR,2010,19872650,-51656108.9,40726120,0,-26550000,0,11700000,4608710,0
Belgium,BEL,2000,24909000,-4677967.1,60867000,0,-3185000,179000,28400000,8692050,0
Belgium,BEL,2001,25684000,-4231636.6,59054000,0,-3230000,178000,29600000,8284350,0
Belgium,BEL,2002,25583900,-4241969.5,53724000,0,-3230000,176000,28200000,9057650,0
Belgium,BEL,2003,26365800,-4252259.699999999,55922000,0,-3230000,174000,32300000,9119190,0
Belgium,BEL,2004,26504800,-4262507.6,54085000,0,-3230000,173000,30600000,9439520,0
Belgium,BEL,2005,25932800,-4272713.6,49513000,0,-3230000,171000,31000000,9575340,0
Belgium,BEL,2006,25401800,-2867333.3,50670000,0,-2614000,167000,28000000,9921340,0
Belgium,BEL,2007,25232800,-2867333.3,51096000,0,-2614000,163000,24700000,9707690,0
Belgium,BEL,2008,25415800,-2867333.3,52505000,0,-2614000,159000,28300000,9764480,0
Belgium,BEL,2009,24771200,-2867333.3,49432000,0,-2614000,155000,26100000,9422460,0
Belgium,BEL,2010,23319800,-2867333.3,53679000,0,-2614000,151000,28500000,9961540,0
Belgium-Luxembourg,,1990,23112247.1,-5218550.4,68433896.8,0,-3919000,189726.59999999998,27736139.7,7336363.2,0
Belgium-Luxembourg,,1991,24167662.2,-5240819.7,68870237.89999999,0,-3919000,189135.1,31067308.9,7114831.3,0
Belgium-Luxembourg,,1992,25877276.5,-5263142.8,64653569,0,-3919000,188450.5,31440467.9,7512015.2,0
Belgium-Luxembourg,,1993,26401546.5,-5285519.8,62890815.5,0,-3919000,187665.8,30811065.6,7301198,0
Belgium-Luxembourg,,1994,26837142.1,-5307951,66195778.699999996,0,-3919000,186788,30713641.3,7603672.5,0
Belgium-Luxembourg,,1995,26484088.9,-5330436.6,62829393.300000004,0,-3919000,185813.1,32331497.9,8972737.7,0
Belgium-Luxembourg,,1996,27588868.8,-5352976.6,62404063.9,0,-3919000,184741.09999999998,37365196.5,8682393.6,0
Belgium-Luxembourg,,1997,27894532.1,-5375571.399999999,61051054.4,0,-3919000,183575.1,34419327,8933391.4,0
Belgium-Luxembourg,,1998,28505419,-5398221.2,63179897,0,-3919000,182311,33912056.8,9126924.8,0
Belgium-Luxembourg,,1999,29050935.4,-5420926.1,60579731.9,0,-3919000,180951.69999999998,32025721.4,9118829.700000001,0
Belize,BLZ,1990,87328.8,-2877443.6999999997,53488.3,0,5056000,0,148369.5,2156.5,0
Belize,BLZ,1991,100529.70000000001,-2905324.9,60894.6,0,5056000,0,158978,2196.6,0
Belize,BLZ,1992,90442.9,-2933752.1,54794.600000000006,0,5056000,0,126488.4,2238.7999999999997,0
Belize,BLZ,1993,82688.1,-2962741.5999999996,52816.6,0,5056000,0,109422.2,2282.4,0
Belize,BLZ,1994,79959.2,-2992310.3000000003,55464.7,0,5056000,0,104890.4,2326.5,0
Belize,BLZ,1995,93672.4,-3022475.7,64036.4,0,5056000,0,120311.7,2370.4,0
Belize,BLZ,1996,80009.6,-3053256,54235.5,0,5063000,0,100883.6,2413.9,0
Belize,BLZ,1997,130531.29999999999,-3084670.0999999996,96726.1,0,4898000,0,110102.2,2532,0
Belize,BLZ,1998,210730.1,-3116738,93512,0,5082000,0,55419.600000000006,2574.7,0
Belize,BLZ,1999,242253.3,-3149480.3000000003,99719.8,0,5037000,0,62583,2617.2,0
Belize,BLZ,2000,340600,-3182918.3,139200.1,0,4998000,0,35600,2737.7,0
Belize,BLZ,2001,442870,1178540.2,179900.1,0,5870000,0,84000,2776.9,0
